City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
381,dergachi,48,RU,1538263334,77,51.24,48.77,49.42,8.75
382,beyneu,68,KZ,1538262577,46,45.32,55.19,59.77,7.96
383,saquarema,75,BR,1538258400,88,-22.93,-42.51,77.0,6.93
384,brenham,75,US,1538261700,94,30.17,-96.4,78.8,4.72
385,lerwick,88,GB,1538261400,61,60.15,-1.15,50.0,24.16
386,half moon bay,40,US,1538261760,47,37.46,-122.43,77.0,8.05
387,san-pedro,80,CI,1538263336,98,4.75,-6.64,75.07,8.41
388,nelson bay,88,AU,1538262000,51,-32.72,152.14,62.6,16.11
389,xining,92,CN,1538263337,92,36.62,101.77,34.75,1.59
390,saint-pierre,0,FR,1538262000,75,48.95,4.24,42.8,5.82
391,digoin,0,FR,1538262000,87,46.48,3.98,48.2,2.93
392,saint-francois,0,FR,1538262000,87,46.42,3.91,48.2,2.93
393,kjollefjord,92,NO,1538263338,96,70.95,27.35,36.64,15.01
394,springfield,1,US,1538261520,61,37.22,-93.29,75.02,10.29
395,alvand,0,IR,1538258400,34,36.19,50.06,68.0,4.7
396,hanzhong,92,CN,1538263340,78,33.08,107.03,57.97,2.04
397,kisangani,68,CD,1538263340,99,0.52,25.21,72.28,2.15
398,vanimo,44,PG,1538262145,100,-2.67,141.3,81.73,10.65
399,margate,20,AU,1538260200,47,-43.03,147.26,57.2,17.22
400,topalu,75,RO,1538262000,71,44.54,28.04,53.6,16.11
401,carballo,0,ES,1538262000,87,43.21,-8.69,64.4,1.12
402,belaya gora,92,RU,1538263341,90,68.54,146.19,31.42,18.03
403,manokwari,80,ID,1538263342,100,-0.87,134.08,82.9,2.15
404,palmas bellas,40,PA,1538258400,83,9.23,-80.09,78.8,8.05
405,la libertad,0,PE,1538258400,13,-16.38,-71.56,68.0,10.29
406,sabinopolis,48,BR,1538263343,75,-18.67,-43.08,73.0,4.05
407,mount gambier,0,AU,1538262642,85,-37.83,140.78,55.63,3.49
408,camacari,20,BR,1538262000,78,-12.7,-38.32,80.6,13.87
409,san miguel,75,AR,1538258400,82,-34.54,-58.72,68.0,6.93
410,sredniy ikorets,92,RU,1538263344,96,51.07,39.76,43.57,7.18
411,vila,0,IT,1538261400,59,45.18,8.4,62.6,9.17
412,kangaatsiaq,88,GL,1538262690,99,68.31,-53.46,36.28,14.23
413,xichang,92,CN,1538262871,99,27.88,102.25,53.2,1.7
414,kamenka,64,RU,1538262952,96,53.19,44.05,39.25,6.06
415,pakala,8,SN,1538263346,91,13.75,-16.36,76.6,6.17
416,maceio,40,BR,1538258400,88,-9.67,-35.74,75.2,4.7
417,vila franca do campo,20,PT,1538260200,88,37.72,-25.43,66.2,8.05
418,sabzevar,0,IR,1538263346,38,36.21,57.68,43.75,3.71
419,cavnic,0,RO,1538262000,80,47.65,23.83,41.0,4.7
420,dwarka,0,IN,1538260200,83,28.58,77.04,78.8,6.93
421,thinadhoo,100,MV,1538263347,100,0.53,72.93,82.54,15.68
422,saint-georges,12,CA,1538262749,80,46.12,-70.67,44.92,3.04
423,haines junction,0,CA,1538262656,40,60.75,-137.51,46.27,2.71
424,mulhouse,0,FR,1538262000,81,47.75,7.34,44.6,3.36
425,qasigiannguit,48,GL,1538261400,47,68.82,-51.19,33.8,12.75
426,energetik,64,RU,1538263349,91,51.74,58.8,46.54,10.2
427,meulaboh,92,ID,1538262908,100,4.14,96.13,75.7,2.48
428,scornicesti,0,RO,1538262000,66,44.57,24.55,53.6,13.87
429,tilichiki,24,RU,1538262700,93,60.47,166.1,42.22,6.4
430,mandan,90,US,1538261520,85,46.83,-100.89,44.96,6.93
431,bathsheba,40,BB,1538258400,74,13.22,-59.52,82.4,18.34
432,yulara,48,AU,1538262000,30,-25.24,130.99,68.0,21.92
433,sinegorye,88,RU,1538263351,93,62.09,150.53,27.64,3.94
434,ornskoldsvik,36,SE,1538261400,93,63.29,18.72,35.6,2.24
435,hay river,75,CA,1538262000,59,60.82,-115.79,37.4,12.75
436,gari,0,RU,1538263352,84,59.43,62.35,41.32,7.63
437,gravdal,92,NO,1538261400,81,59.79,5.78,51.8,24.16
438,plettenberg bay,0,ZA,1538263353,98,-34.05,23.37,62.2,17.81
439,jalu,80,LY,1538263354,39,29.03,21.55,64.54,2.71
440,leshukonskoye,0,RU,1538263354,100,64.9,45.76,32.14,5.06
441,dunedin,88,NZ,1538262871,100,-45.87,170.5,46.45,3.71
442,buchloe,0,DE,1538261400,79,48.04,10.72,42.8,4.7
443,maniitsoq,88,GL,1538263355,95,65.42,-52.9,37.54,13.11
444,nioro,68,GM,1538262962,90,13.79,-15.05,75.88,7.74
445,marsaxlokk,20,MT,1538261100,72,35.84,14.54,68.0,3.36
446,nueve de julio,0,AR,1538263356,29,-31.67,-68.39,66.43,7.18
447,buala,48,SB,1538263356,91,-8.15,159.59,82.9,5.17
448,kiunga,36,PG,1538262885,80,-6.12,141.3,79.3,3.04
449,mangrol,0,IN,1538263357,71,25.33,76.51,65.62,2.48
450,njombe,0,TZ,1538263357,71,-9.34,34.77,59.05,9.42
451,waingapu,0,ID,1538262651,75,-9.65,120.26,79.75,4.61
452,quatre cocos,40,MU,1538258400,83,-20.21,57.76,69.8,12.75
453,mogadishu,92,SO,1538262870,100,2.04,45.34,76.78,13.0
454,touros,92,BR,1538263358,90,-5.2,-35.46,77.59,14.0
455,smithers,20,CA,1538258400,25,54.78,-127.17,51.8,11.41
456,nabire,12,ID,1538263359,84,-3.36,135.5,76.69,1.03
457,ligayan,0,PH,1538263359,100,4.65,119.47,83.89,3.71
458,methoni,75,GR,1538261400,88,36.82,21.7,62.6,27.2
459,havre,90,US,1538261580,75,48.55,-109.68,39.02,16.11
460,kharitonovo,56,RU,1538263360,92,61.4,47.5,35.38,8.41
461,pimentel,20,BR,1538263360,57,-3.7,-45.5,85.51,7.63
462,kedzierzyn-kozle,0,PL,1538262000,92,50.35,18.23,30.2,1.12
463,nanchang,0,CN,1538263361,82,28.68,115.89,69.49,4.5
464,praia,75,BR,1538258400,83,-20.25,-43.81,69.8,10.29
465,anuppur,0,IN,1538263361,84,23.12,81.7,65.8,2.59
466,rio grande,90,BR,1538257500,93,-32.03,-52.1,66.2,23.04
467,bull savanna,36,JM,1538263362,87,17.89,-77.59,76.69,3.04
468,fukue,75,JP,1538260200,94,35.03,136.69,68.0,10.29
469,banjar,56,ID,1538263362,92,-7.37,108.54,71.2,3.38
470,san jose,80,PH,1538262655,97,15.79,120.99,75.52,1.48
471,asyut,0,EG,1538258400,39,27.18,31.19,78.8,14.99
472,broken hill,0,AU,1538263363,43,-31.97,141.45,60.22,11.65
473,tual,0,ID,1538263363,99,-5.67,132.75,80.2,17.47
474,lagoa,0,PT,1538260200,78,37.14,-8.45,71.6,4.7
475,nantucket,90,US,1538260500,77,41.28,-70.1,66.92,8.05
476,gembloux,0,BE,1538261400,75,50.56,4.69,48.2,2.71
477,karasburg,0,NA,1538263364,12,-28.01,18.75,63.82,10.42
478,trastenik,12,BG,1538263365,76,43.52,24.47,55.36,15.57
479,aswan,44,EG,1538263365,35,24.09,32.9,83.26,7.96
480,kudahuvadhoo,76,MV,1538262860,100,2.67,72.89,83.44,17.02
481,sibolga,44,ID,1538262744,100,1.74,98.78,69.13,2.04
482,westport,20,IE,1538263366,98,53.8,-9.52,49.6,10.54
483,dharan,56,NP,1538263366,92,26.81,87.28,67.15,1.92
484,codajas,12,BR,1538263367,70,-3.84,-62.06,83.53,2.37
485,ossora,0,RU,1538263004,100,59.24,163.07,46.09,5.06
486,kloulklubed,75,PW,1538261640,74,7.04,134.26,84.2,10.29
487,inhambane,68,MZ,1538262097,90,-23.87,35.38,71.92,22.62
488,komsomolskiy,92,RU,1538263368,99,67.55,63.78,35.92,18.59
489,barbate,40,ES,1538262000,56,36.19,-5.92,73.4,5.82
490,palatka,1,US,1538262900,74,29.65,-81.64,86.0,8.05
491,santo angelo,24,BR,1538263368,73,-28.3,-54.26,76.42,9.42
492,quelimane,48,MZ,1538263369,89,-17.88,36.89,75.25,10.2
493,sabha,8,LY,1538262861,78,27.03,14.43,66.97,7.18
494,wuhu,0,CN,1538263369,90,31.35,118.43,69.22,7.18
495,bambous virieux,40,MU,1538258400,83,-20.34,57.76,69.8,12.75
496,lac du bonnet,12,CA,1538263370,75,50.25,-96.06,42.4,9.42
497,padang,100,ID,1538262747,100,-0.92,100.36,76.06,1.36
498,alcantara,8,PH,1538263370,92,9.97,123.41,82.99,7.07
499,lebowakgomo,0,ZA,1538262000,62,-24.3,29.54,59.0,9.17
500,port pirie,32,AU,1538262000,51,-33.18,138.01,59.0,10.29
501,kyabe,0,TD,1538263371,79,9.45,18.94,75.52,2.71
502,san carlos,75,VE,1538258400,70,9.66,-68.59,87.8,2.71
503,kamen-rybolov,76,RU,1538263372,100,44.75,132.04,57.88,4.94
504,chuguyevka,36,RU,1538263372,73,44.17,133.87,58.06,3.15
505,vredendal,0,ZA,1538263373,72,-31.68,18.49,47.8,3.04
506,wuwei,56,CN,1538263373,43,37.93,102.64,44.65,7.07
507,ozinki,24,RU,1538263373,84,51.2,49.73,44.29,5.17
508,hastings,0,NZ,1538263374,94,-39.64,176.84,57.34,3.15
509,tateyama,75,JP,1538258400,100,36.66,137.31,62.6,2.24
510,ushibuka,100,JP,1538263374,100,32.19,130.02,72.1,31.23
511,lompoc,1,US,1538260500,47,34.64,-120.46,75.2,9.08
512,astaneh-ye ashrafiyeh,75,IR,1538258400,94,37.26,49.94,69.8,6.93
513,georgiyevka,0,RU,1538263375,92,52.25,40.45,38.98,7.07
514,anadyr,75,RU,1538258400,93,64.73,177.51,50.0,38.03
515,banda aceh,76,ID,1538263376,100,5.56,95.32,75.07,2.15
516,lawton,40,US,1538261760,78,34.61,-98.39,82.94,13.87
517,tezu,68,IN,1538262954,82,27.93,96.16,66.52,1.48
518,kieta,92,PG,1538262978,100,-6.22,155.63,78.67,3.38
519,north platte,1,US,1538261580,59,41.12,-100.77,59.0,12.75
520,portland,75,US,1538261760,56,45.52,-122.67,66.02,3.15
521,amapa,40,HN,1538262000,70,15.09,-87.97,86.0,11.41
522,reo,64,BF,1538263378,94,12.32,-2.47,74.08,5.06
523,bilibino,80,RU,1538262659,91,68.06,166.44,46.0,4.94
524,simbahan,0,PH,1538263379,98,6.3,120.58,84.07,4.16
525,petropavlovsk-kamchatskiy,0,RU,1538258400,72,53.05,158.65,53.6,15.66
526,montes altos,0,BR,1538263379,85,-5.83,-47.07,75.34,2.04
527,chaozhou,0,CN,1538258400,73,23.66,116.62,71.6,4.16
528,asasa,64,ET,1538263380,86,7.1,39.2,42.31,3.38
529,arman,0,RU,1538260200,88,59.7,150.17,41.0,2.24
530,taunggyi,68,MM,1538263380,98,20.78,97.03,67.24,2.71
531,viet tri,0,VN,1538262000,69,21.3,105.43,77.0,4.7
532,nouadhibou,0,MR,1538258400,88,20.93,-17.03,69.8,11.41
533,coihaique,90,CL,1538259900,80,-45.58,-72.07,33.8,12.75
534,krasnoye,0,RU,1538260200,82,44.87,39.46,59.0,4.47
535,naze,80,NG,1538262930,96,5.43,7.07,73.99,4.72
536,alibag,40,IN,1538262000,79,18.64,72.88,84.2,4.7
537,nikolayevka,44,RU,1538263383,94,46.73,38.57,57.97,6.73
538,ville-marie,1,CA,1538262000,65,47.33,-79.44,44.6,8.05
539,flagstaff,1,US,1538261820,26,35.2,-111.65,86.0,19.46
540,kenai,1,US,1538261760,55,60.55,-151.26,60.08,4.7
541,luanda,40,AO,1538258400,88,-8.83,13.24,73.4,5.82
542,chicama,75,PE,1538258400,77,-7.84,-79.15,66.2,11.41
543,zhob,0,PK,1538263385,79,31.34,69.45,43.66,2.48
544,tazovskiy,92,RU,1538263385,92,67.47,78.7,41.59,12.21
545,casas grandes,0,MX,1538263386,28,30.15,-110.24,90.01,2.48
546,kalemie,68,CD,1538263386,94,-5.95,29.2,77.95,1.03
547,nago,5,IT,1538261700,93,45.88,10.89,62.6,2.24
548,kungurtug,36,RU,1538263386,71,50.6,97.53,21.34,1.59
549,jiazi,12,CN,1538258400,100,19.61,110.49,71.6,2.24
